cow_id,BD,name,d,weight,temp,humidity,pA,pB,health
34,Jersey,farm_beta,26,668.943,22.0,46.4,9970.076,10841.602,good
34,Jersey,farm_beta,27,663.472,21.3,73.7,11185.847,11231.163,good
34,Jersey,farm_beta,28,670.977,15.1,59.1,9756.289,10511.112,good
34,Jersey,farm_beta,29,674.556,22.3,44.3,10921.799,10499.389,good
34,Jersey,farm_beta,30,657.184,16.0,41.1,9658.922,9920.614,good
34,Jersey,farm_beta,31,670.749,24.7,31.4,10626.83,10950.187,good
34,Jersey,farm_beta,32,648.558,21.1,53.8,11449.485,11533.726,good
34,Jersey,farm_beta,33,628.809,24.1,57.2,10885.909,11028.44,good
34,Jersey,farm_beta,34,613.324,17.8,58.8,10641.791,10488.889,good
34,Jersey,farm_beta,35,598.315,18.3,65.0,10559.792,10214.698,good
34,Jersey,farm_beta,36,599.877,17.1,73.4,11355.275,10594.246,good
34,Jersey,farm_beta,37,589.762,24.0,31.6,10754.508,10659.459,good
34,Jersey,farm_beta,38,554.079,22.2,55.7,11998.822,10571.245,good
34,Jersey,farm_beta,39,538.436,23.9,75.3,12953.068,12981.03,good
34,Jersey,farm_beta,40,539.019,16.5,40.1,10657.045,9869.273,good
34,Jersey,farm_beta,41,537.334,24.8,70.2,12833.397,11690.724,good
35,Holstein,farm_beta,0,1193.918,21.1,76.1,22462.201,23471.62,good
35,Holstein,farm_beta,1,1181.011,21.8,48.9,20811.537,22505.369,good
35,Holstein,farm_beta,2,1164.666,24.5,39.2,21483.163,20907.08,good
35,Holstein,farm_beta,3,1136.717,16.4,60.7,22111.353,20972.608,good
35,Holstein,farm_beta,4,1123.416,23.9,43.6,22107.508,21546.95,good
35,Holstein,farm_beta,5,1109.583,23.0,63.6,23052.363,22857.801,good
35,Holstein,farm_beta,6,1120.002,16.9,52.2,20265.248,21614.614,good
35,Holstein,farm_beta,7,1105.138,23.2,64.8,21631.677,23279.214,good
35,Holstein,farm_beta,8,1082.734,23.8,67.6,22749.916,22876.205,good
35,Holstein,farm_beta,9,1072.483,16.9,30.5,20348.207,19496.896,good
35,Holstein,farm_beta,10,1088.974,21.1,61.9,22793.388,22859.195,good
35,Holstein,farm_beta,11,1095.522,17.5,34.2,20644.413,20511.989,good
35,Holstein,farm_beta,12,1086.843,19.9,70.7,22012.927,23302.494,good
35,Holstein,farm_beta,13,1091.965,16.1,47.3,20599.358,21350.855,good
35,Holstein,farm_beta,14,1083.581,19.4,66.4,21346.037,22918.708,good
35,Holstein,farm_beta,15,1091.061,24.6,69.9,22359.911,23100.372,good
35,Holstein,farm_beta,16,1096.849,20.0,40.9,21878.136,20142.672,good
35,Holstein,farm_beta,17,1100.175,15.8,40.1,20049.383,19588.798,good
35,Holstein,farm_beta,18,1097.646,17.6,30.3,19312.769,20097.256,good
35,Holstein,farm_beta,19,1081.811,16.1,39.2,19573.459,21354.75,good
35,Holstein,farm_beta,20,1056.685,21.9,65.9,23244.222,22404.42,good
35,Holstein,farm_beta,21,1044.42,15.9,30.4,19652.292,20228.998,good
35,Holstein,farm_beta,22,1039.937,18.4,60.8,21645.731,21101.33,good
35,Holstein,farm_beta,23,1047.389,24.2,55.5,22277.767,22929.369,good
35,Holstein,farm_beta,24,1052.738,17.7,69.7,21411.349,22329.706,good
35,Holstein,farm_beta,25,1043.027,23.2,30.5,20033.129,20530.962,good
35,Holstein,farm_beta,26,1058.012,24.8,72.4,23157.566,23738.25,good
35,Holstein,farm_beta,27,1058.088,20.4,57.7,21651.085,22061.831,good
35,Holstein,farm_beta,28,1046.008,17.7,73.1,23151.626,23174.691,good
35,Holstein,farm_beta,29,1044.919,24.3,69.3,23502.752,22007.572,good
35,Holstein,farm_beta,30,1020.177,22.7,64.0,21533.627,22604.795,good
35,Holstein,farm_beta,31,1010.169,15.2,75.6,21853.436,21435.866,good
35,Holstein,farm_beta,32,976.686,20.9,33.8,21554.676,19937.626,good
35,Holstein,farm_beta,33,965.61,22.1,71.9,22795.821,21975.29,good
35,Holstein,farm_beta,34,939.56,19.5,59.6,22146.001,22398.994,good
35,Holstein,farm_beta,35,935.227,23.3,30.1,20933.881,20015.581,good
35,Holstein,farm_beta,36,921.95,22.3,33.2,20025.732,20349.014,good
35,Holstein,farm_beta,37,901.674,17.0,57.1,22023.825,21927.179,good
35,Holstein,farm_beta,38,889.447,25.0,70.8,23551.149,22994.557,good
35,Holstein,farm_beta,39,900.432,20.6,39.0,21536.758,20454.796,good
35,Holstein,farm_beta,40,876.705,23.7,73.4,23613.115,23248.124,good
35,Holstein,farm_beta,41,855.001,16.5,58.6,20220.479,22077.03,good
36,Holstein,farm_beta,0,1176.418,22.1,57.7,22266.502,22924.242,good
36,Holstein,farm_beta,1,1178.144,19.1,65.8,21426.203,21402.261,good
36,Holstein,farm_beta,2,1159.059,21.0,54.3,22185.678,21340.954,good
36,Holstein,farm_beta,3,1156.097,16.7,46.4,21832.727,21795.628,good
36,Holstein,farm_beta,4,1137.011,18.3,39.5,20023.331,19824.273,good
36,Holstein,farm_beta,5,1141.394,20.5,55.8,22408.49,22401.761,good
36,Holstein,farm_beta,6,1146.729,20.6,56.8,22394.88,21646.706,good
36,Holstein,farm_beta,7,1142.338,24.3,71.5,22754.642,23932.055,good
36,Holstein,farm_beta,8,1137.399,21.4,38.9,20196.741,21086.061,good
36,Holstein,farm_beta,9,1105.465,20.7,66.2,22909.476,22068.667,good
36,Holstein,farm_beta,10,1111.667,18.2,43.1,21115.821,21182.105,good
36,Holstein,farm_beta,11,1091.908,19.7,37.9,21159.138,21258.628,good
36,Holstein,farm_beta,12,1070.037,23.7,46.3,20663.513,22392.22,good
36,Holstein,farm_beta,13,1054.612,23.8,33.0,20725.889,21097.804,good
36,Holstein,farm_beta,14,1038.415,21.6,44.8,21151.801,20829.641,good
36,Holstein,farm_beta,15,1021.548,23.9,68.8,22511.47,23267.141,good
36,Holstein,farm_beta,16,993.258,19.5,61.7,22226.102,21621.167,good
36,Holstein,farm_beta,17,994.606,17.4,35.7,20923.65,20386.448,good
36,Holstein,farm_beta,18,1001.909,18.7,58.7,21143.204,21922.745,good
36,Holstein,farm_beta,19,1005.514,19.7,49.1,20760.822,20493.814,good
36,Holstein,farm_beta,20,987.328,15.9,61.4,21741.86,21546.239,good
36,Holstein,farm_beta,21,980.837,18.7,40.2,21589.46,20897.557,good
36,Holstein,farm_beta,22,976.866,20.4,57.9,22604.609,20971.042,good
36,Holstein,farm_beta,23,969.287,19.5,31.1,20128.287,19486.777,good
36,Holstein,farm_beta,24,967.438,17.9,69.7,21359.076,21703.42,good
36,Holstein,farm_beta,25,951.281,25.0,46.9,21956.29,22446.168,good
36,Holstein,farm_beta,26,941.603,15.7,55.7,21224.937,20176.4,good
36,Holstein,farm_beta,27,937.688,20.9,59.1,21733.006,22457.12,good
36,Holstein,farm_beta,28,920.885,16.8,55.9,20862.821,20770.082,good
36,Holstein,farm_beta,29,926.227,21.0,64.7,22236.329,22868.172,good
36,Holstein,farm_beta,30,912.332,19.4,79.3,21875.383,22627.836,good
36,Holstein,farm_beta,31,899.701,24.0,44.0,20585.942,21227.588,good
36,Holstein,farm_beta,32,874.593,21.5,72.9,21550.811,22873.918,good
36,Holstein,farm_beta,33,860.11,18.5,76.9,21960.354,22946.572,good
36,Holstein,farm_beta,34,847.928,24.6,31.6,19863.825,20444.916,good
36,Holstein,farm_beta,35,843.713,22.5,30.5,20270.342,20931.225,good
36,Holstein,farm_beta,36,828.562,17.1,46.6,20199.972,20036.594,good
36,Holstein,farm_beta,37,837.602,19.7,31.6,19956.188,20101.636,good
36,Holstein,farm_beta,38,841.905,19.8,39.0,20488.241,21414.824,good
36,Holstein,farm_beta,39,830.645,24.3,78.7,23379.573,22076.818,good
36,Holstein,farm_beta,40,817.97,24.6,62.8,22394.895,22554.033,good
36,Holstein,farm_beta,41,817.936,22.2,67.4,21848.195,21863.891,good
37,Holstein,farm_beta,0,1173.764,23.9,54.7,22505.453,22889.039,good
37,Holstein,farm_beta,1,1153.155,19.6,73.1,22595.373,22373.056,good
37,Holstein,farm_beta,2,1137.977,18.4,41.2,21098.057,21859.368,good
37,Holstein,farm_beta,3,1133.877,23.0,76.6,22303.651,22696.137,good
37,Holstein,farm_beta,4,1114.186,19.6,36.6,20814.793,21206.767,good
37,Holstein,farm_beta,5,1117.313,19.3,62.0,22381.16,22073.428,good
37,Holstein,farm_beta,6,1107.071,19.4,65.0,21675.712,21363.512,good
37,Holstein,farm_beta,7,1107.232,18.9,69.3,21599.572,21945.802,good
37,Holstein,farm_beta,8,1079.515,24.8,75.3,22517.654,23782.339,good
37,Holstein,farm_beta,9,1074.926,18.3,47.1,21179.576,21281.188,good
37,Holstein,farm_beta,10,1063.407,17.2,60.4,21671.671,22590.581,good
37,Holstein,farm_beta,11,1049.048,19.9,51.6,21559.181,21561.453,good
37,Holstein,farm_beta,12,1043.816,15.0,31.4,19428.391,19684.438,good
37,Holstein,farm_beta,13,1016.646,16.3,42.8,21138.212,21149.2,good
37,Holstein,farm_beta,14,986.405,24.0,79.0,22310.859,22657.311,good
37,Holstein,farm_beta,15,950.718,17.8,69.4,22004.472,22705.187,good
37,Holstein,farm_beta,16,948.25,16.6,57.1,22062.73,22026.354,good
37,Holstein,farm_beta,17,912.12,21.4,66.2,21690.924,23025.383,good
37,Holstein,farm_beta,18,902.069,23.7,78.8,23965.219,22655.061,good
37,Holstein,farm_beta,19,898.43,18.6,66.2,22124.194,21880.224,good
37,Holstein,farm_beta,20,909.047,23.5,53.2,22169.988,22020.794,good
37,Holstein,farm_beta,21,921.191,19.2,70.5,21648.224,21995.213,good
37,Holstein,farm_beta,22,926.798,20.6,54.5,22106.126,22016.302,good
37,Holstein,farm_beta,23,909.222,15.8,45.6,20959.407,20586.753,good
37,Holstein,farm_beta,24,883.801,19.6,47.8,21098.97,21231.15,good
37,Holstein,farm_beta,25,885.144,15.9,64.4,21325.19,20653.406,good
37,Holstein,farm_beta,26,857.993,19.7,30.2,19447.317,19190.996,good
37,Holstein,farm_beta,27,857.868,15.3,78.6,21514.225,22813.096,good
37,Holstein,farm_beta,28,845.234,24.8,31.6,20156.023,20447.352,good
37,Holstein,farm_beta,29,853.085,20.6,33.4,20880.144,19821.53,good
37,Holstein,farm_beta,30,848.445,18.1,76.9,22682.39,22475.041,good
37,Holstein,farm_beta,31,831.906,24.9,75.2,23129.207,23722.098,good
37,Holstein,farm_beta,32,835.885,23.4,53.0,20764.128,21595.37,good
37,Holstein,farm_beta,33,807.148,19.8,43.8,21703.386,21083.974,good
37,Holstein,farm_beta,34,786.81,22.7,46.3,20835.847,22074.189,good
37,Holstein,farm_beta,35,765.297,22.1,31.3,20217.695,20051.956,good
37,Holstein,farm_beta,36,732.928,20.2,66.5,21861.751,21545.398,good
37,Holstein,farm_beta,37,739.783,15.0,75.7,21379.569,22495.525,good
37,Holstein,farm_beta,38,716.518,20.1,51.7,20876.958,21257.006,good
37,Holstein,farm_beta,39,718.263,15.7,39.2,19024.729,20290.733,good
37,Holstein,farm_beta,40,726.029,19.2,71.0,21790.307,21438.113,good
37,Holstein,farm_beta,41,702.262,22.9,74.1,22258.169,22421.531,good
38,Guernsey,farm_beta,0,1074.07,22.6,72.0,12132.987,11080.454,good
38,Guernsey,farm_beta,1,1077.044,21.1,45.9,10163.251,9164.166,good
38,Guernsey,farm_beta,2,1060.827,18.2,70.7,10902.545,10437.356,good
38,Guernsey,farm_beta,3,1058.2,20.7,57.1,11505.736,9888.895,good
38,Guernsey,farm_beta,4,1059.167,19.8,39.3,10481.266,9141.301,good
38,Guernsey,farm_beta,5,1030.564,16.3,32.2,8111.483,9825.146,good
38,Guernsey,farm_beta,6,1030.059,18.6,31.1,8650.168,9385.127,good
38,Guernsey,farm_beta,7,1026.507,16.7,61.8,10830.2,9502.711,good
38,Guernsey,farm_beta,8,1029.002,17.0,47.0,10329.697,9071.504,good
38,Guernsey,farm_beta,9,1033.461,19.3,32.6,8662.641,9673.21,good
38,Guernsey,farm_beta,10,1033.285,23.8,55.5,11670.792,10524.524,good
38,Guernsey,farm_beta,11,1015.427,17.3,68.9,10926.917,10785.169,good
38,Guernsey,farm_beta,12,1006.368,17.3,32.9,9430.376,8281.441,good
38,Guernsey,farm_beta,13,978.582,16.6,47.7,9504.828,10335.722,good
38,Guernsey,farm_beta,14,992.215,20.5,58.5,11234.337,9783.785,good
38,Guernsey,farm_beta,15,1005.75,17.1,31.9,8640.177,8957.771,good
38,Guernsey,farm_beta,16,971.58,22.1,37.0,9014.284,9229.181,good
38,Guernsey,farm_beta,17,968.841,21.8,40.9,9070.604,9499.094,good
38,Guernsey,farm_beta,18,968.206,16.3,69.6,9857.267,11366.995,good
38,Guernsey,farm_beta,19,964.905,24.8,59.7,10227.55,10838.154,good
38,Guernsey,farm_beta,20,957.355,20.0,49.7,9463.358,9053.092,good
38,Guernsey,farm_beta,21,947.58,24.4,70.8,12526.699,10706.272,good
38,Guernsey,farm_beta,22,941.535,17.6,32.3,7958.876,9273.527,good
38,Guernsey,farm_beta,23,951.787,17.2,52.1,10177.81,9552.865,good
38,Guernsey,farm_beta,24,920.881,18.4,54.9,10213.038,10587.794,good
38,Guernsey,farm_beta,25,911.936,16.6,32.4,8345.574,8633.832,good
38,Guernsey,farm_beta,26,899.626,20.7,68.1,11202.343,11811.431,good
38,Guernsey,farm_beta,27,890.981,16.4,59.3,9600.252,9793.895,good
38,Guernsey,farm_beta,28,884.829,24.9,45.1,10368.232,11053.287,good
38,Guernsey,farm_beta,29,883.016,17.7,73.5,11646.436,11070.116,good
38,Guernsey,farm_beta,30,865.54,15.7,60.3,9836.72,10104.862,good
38,Guernsey,farm_beta,31,844.851,17.4,74.7,11242.439,11529.049,good
38,Guernsey,farm_beta,32,861.593,17.2,42.0,9936.046,10171.038,good
38,Guernsey,farm_beta,33,850.353,23.6,51.8,11192.702,11129.823,good
38,Guernsey,farm_beta,34,834.131,22.0,65.5,10120.791,11703.606,good
38,Guernsey,farm_beta,35,842.546,15.6,76.4,11074.119,10695.037,good
38,Guernsey,farm_beta,36,841.677,15.0,62.3,9813.612,9928.797,good
38,Guernsey,farm_beta,37,834.882,24.7,76.8,12448.317,11494.02,good
38,Guernsey,farm_beta,38,834.685,24.9,67.3,10268.283,10925.521,good
38,Guernsey,farm_beta,39,829.828,16.2,72.6,10566.869,10313.629,good
38,Guernsey,farm_beta,40,812.752,18.0,50.7,10639.899,9365.615,good
38,Guernsey,farm_beta,41,820.04,23.2,59.7,10469.948,10997.518,good
39,Jersey,farm_beta,0,981.994,19.6,32.5,10223.069,9666.933,good
39,Jersey,farm_beta,1,949.669,23.9,48.0,12009.987,11652.353,good
39,Jersey,farm_beta,2,928.774,16.0,52.3,11063.977,10629.459,good
39,Jersey,farm_beta,3,918.317,18.0,57.4,10649.629,10212.279,good
39,Jersey,farm_beta,4,912.555,24.6,64.6,12551.718,11436.559,good
39,Jersey,farm_beta,5,908.338,18.2,34.8,9189.865,9267.896,good
39,Jersey,farm_beta,6,894.537,22.6,44.9,10044.376,11225.176,good
39,Jersey,farm_beta,7,911.006,22.9,57.1,12180.218,11419.05,good
39,Jersey,farm_beta,8,918.51,22.4,70.4,12537.129,12236.384,good
39,Jersey,farm_beta,9,917.495,17.3,33.9,9044.448,10260.152,good
39,Jersey,farm_beta,10,934.493,19.0,49.5,10411.163,9969.009,good
39,Jersey,farm_beta,11,901.829,21.9,50.2,11789.672,10385.511,good
39,Jersey,farm_beta,12,895.038,15.0,71.9,11698.4,12259.423,good
39,Jersey,farm_beta,13,905.137,20.1,77.6,12417.403,12348.069,good
39,Jersey,farm_beta,14,881.741,22.9,79.2,13041.385,13605.715,good
39,Jersey,farm_beta,15,855.279,18.2,72.2,11302.676,12778.387,good
39,Jersey,farm_beta,16,860.765,22.3,32.4,9556.208,9451.994,good
39,Jersey,farm_beta,17,839.988,22.6,44.9,10811.447,10239.692,good
39,Jersey,farm_beta,18,855.406,16.5,69.3,10938.208,11398.608,good
39,Jersey,farm_beta,19,838.549,18.2,74.8,10994.234,11845.816,good
39,Jersey,farm_beta,20,826.312,18.8,57.3,11199.435,10924.868,good
39,Jersey,farm_beta,21,810.488,21.7,49.7,11541.323,11141.572,good
39,Jersey,farm_beta,22,800.938,20.8,38.3,9474.862,9662.576,good
39,Jersey,farm_beta,23,787.207,16.7,38.4,9609.603,9516.129,good
39,Jersey,farm_beta,24,764.007,23.8,60.5,12662.582,11411.134,good
39,Jersey,farm_beta,25,745.775,24.1,59.6,11262.662,12565.823,good
39,Jersey,farm_beta,26,733.93,19.3,68.0,12432.91,11148.581,good
39,Jersey,farm_beta,27,724.825,20.5,57.1,11295.996,10987.437,good
39,Jersey,farm_beta,28,711.167,23.2,57.2,11884.22,11965.964,good
39,Jersey,farm_beta,29,715.296,18.8,41.0,10200.495,9388.221,good
39,Jersey,farm_beta,30,694.294,20.0,35.3,10513.457,10749.677,good
39,Jersey,farm_beta,31,663.776,15.5,57.9,11000.6,10108.756,good
39,Jersey,farm_beta,32,647.583,19.4,69.1,11100.698,11893.695,good
39,Jersey,farm_beta,33,652.422,17.7,36.4,10557.566,9407.186,good
39,Jersey,farm_beta,34,637.115,19.9,37.3,9080.112,9548.751,good
39,Jersey,farm_beta,35,629.173,23.1,43.2,11262.709,9940.057,good
39,Jersey,farm_beta,36,632.75,20.9,59.1,10799.352,10366.383,good
39,Jersey,farm_beta,37,625.447,25.0,47.2,11815.815,10682.814,good
39,Jersey,farm_beta,38,621.933,16.9,50.9,10723.339,9570.154,good
39,Jersey,farm_beta,39,623.512,16.0,40.0,9860.002,10584.703,good
39,Jersey,farm_beta,40,625.425,22.1,48.5,9937.443,11235.863,good
39,Jersey,farm_beta,41,604.87,20.9,51.0,11736.182,11310.763,good
40,Guernsey,farm_beta,0,1104.919,15.1,64.0,10030.628,10808.953,good
40,Guernsey,farm_beta,1,1098.274,20.3,75.2,11014.135,12385.178,good
40,Guernsey,farm_beta,2,1106.519,15.8,67.5,9672.889,10198.872,good
40,Guernsey,farm_beta,3,1090.009,22.4,57.7,10927.582,10818.719,good
40,Guernsey,farm_beta,4,1086.37,23.8,62.9,12037.547,11756.821,good
40,Guernsey,farm_beta,5,1070.406,23.0,37.0,10754.749,8944.613,good
40,Guernsey,farm_beta,6,1042.294,22.2,71.7,12080.43,12436.067,good
40,Guernsey,farm_beta,7,1036.253,15.3,47.5,8883.123,9220.562,good
40,Guernsey,farm_beta,8,1038.254,21.9,76.1,12062.613,11332.262,good
40,Guernsey,farm_beta,9,1028.631,16.6,70.4,9906.518,10492.564,good
40,Guernsey,farm_beta,10,1018.625,15.8,60.4,9878.829,11040.498,good
40,Guernsey,farm_beta,11,1011.4,22.3,40.1,10082.632,10639.022,good
40,Guernsey,farm_beta,12,1008.359,24.9,49.0,11052.752,11120.277,good
40,Guernsey,farm_beta,13,1005.753,22.1,66.3,11958.891,10466.73,good
40,Guernsey,farm_beta,14,1011.822,16.6,31.2,8861.49,7969.529,good
40,Guernsey,farm_beta,15,1016.938,23.4,59.2,11847.382,10967.443,good
40,Guernsey,farm_beta,16,1017.925,18.0,44.3,10338.352,9066.39,good
40,Guernsey,farm_beta,17,1002.802,22.2,63.2,10554.668,11127.832,good
40,Guernsey,farm_beta,18,983.69,18.8,59.7,10365.761,9501.997,good
40,Guernsey,farm_beta,19,986.954,19.2,35.6,8960.935,9103.335,good
40,Guernsey,farm_beta,20,983.219,16.3,69.0,11149.431,9799.737,good
40,Guernsey,farm_beta,21,974.074,20.4,48.4,10814.546,9066.165,good
40,Guernsey,farm_beta,22,949.798,16.8,45.2,9129.91,10260.305,good
40,Guernsey,farm_beta,23,918.671,15.1,69.9,10503.742,10179.621,good
40,Guernsey,farm_beta,24,924.052,18.3,74.3,11740.376,10356.841,good
40,Guernsey,farm_beta,25,938.059,21.5,74.4,10604.124,11170.598,good
40,Guernsey,farm_beta,26,924.422,18.1,75.7,11235.386,10981.216,good
40,Guernsey,farm_beta,27,903.07,24.8,75.6,12687.308,12406.437,good
40,Guernsey,farm_beta,28,899.967,17.4,69.0,10672.34,11594.684,good
40,Guernsey,farm_beta,29,887.894,24.8,72.9,12207.654,12393.75,good
40,Guernsey,farm_beta,30,852.718,21.5,77.9,11697.118,11546.9,good
40,Guernsey,farm_beta,31,851.924,21.6,51.7,9609.769,10510.676,good
40,Guernsey,farm_beta,32,841.909,22.8,32.1,8377.285,9057.964,good
40,Guernsey,farm_beta,33,821.928,19.2,50.5,9207.762,10188.494,good
40,Guernsey,farm_beta,34,798.335,19.2,75.0,11487.696,11275.813,good
40,Guernsey,farm_beta,35,782.932,17.4,75.9,11822.294,10666.462,good
40,Guernsey,farm_beta,36,760.486,16.0,66.4,10840.732,9469.566,good
40,Guernsey,farm_beta,37,735.888,16.3,30.7,7513.441,9102.312,good
40,Guernsey,farm_beta,38,729.938,17.3,68.4,11410.66,10008.825,good
40,Guernsey,farm_beta,39,709.279,22.7,31.9,9934.168,9916.055,good
40,Guernsey,farm_beta,40,686.391,22.3,72.8,10541.855,10196.571,good
40,Guernsey,farm_beta,41,663.234,22.6,57.4,10679.541,11322.655,good
41,Holstein,farm_beta,0,1187.518,21.5,40.7,20805.808,21735.574,good
41,Holstein,farm_beta,1,1169.812,24.4,62.8,22162.388,23179.242,good
41,Holstein,farm_beta,2,1157.307,23.8,45.5,21242.471,22087.615,good
41,Holstein,farm_beta,3,1172.175,19.7,36.2,21573.937,20424.459,good
41,Holstein,farm_beta,4,1141.84,17.3,59.3,21585.117,20960.684,good
41,Holstein,farm_beta,5,1138.965,21.1,53.4,22615.663,20767.989,good
41,Holstein,farm_beta,6,1128.578,22.7,70.0,22726.628,22428.93,good
41,Holstein,farm_beta,7,1125.09,18.9,40.0,21250.227,21816.264,good
41,Holstein,farm_beta,8,1119.875,19.2,68.2,22972.87,23282.162,good
41,Holstein,farm_beta,9,1105.69,16.2,68.1,22373.068,22791.334,good
41,Holstein,farm_beta,10,1090.241,20.2,49.4,22197.999,21261.871,good
41,Holstein,farm_beta,11,1056.87,24.8,41.8,20814.834,21647.356,good
41,Holstein,farm_beta,12,1037.02,21.8,40.5,20977.614,20291.496,good
41,Holstein,farm_beta,13,1022.834,17.6,30.2,20979.217,19570.344,good
41,Holstein,farm_beta,14,1015.783,23.6,69.1,22969.328,22895.756,good
41,Holstein,farm_beta,15,1009.83,16.3,52.2,21761.456,21500.809,good
41,Holstein,farm_beta,16,1009.57,16.3,32.6,19567.142,20275.496,good
41,Holstein,farm_beta,17,995.002,24.7,64.2,23199.817,22098.229,good
41,Holstein,farm_beta,18,1000.076,18.4,51.0,20419.245,20616.12,good
41,Holstein,farm_beta,19,981.445,17.1,47.5,20369.732,19988.535,good
41,Holstein,farm_beta,20,958.859,19.6,77.0,23069.342,22272.204,good
41,Holstein,farm_beta,21,947.425,18.1,51.7,20731.038,20674.078,good
41,Holstein,farm_beta,22,929.821,20.8,65.2,22413.459,22116.504,good
41,Holstein,farm_beta,23,914.969,20.6,77.5,22423.378,22019.046,good
41,Holstein,farm_beta,24,893.92,23.9,34.4,20627.452,20052.043,good
41,Holstein,farm_beta,25,892.414,18.0,39.0,20973.453,20961.097,good
41,Holstein,farm_beta,26,872.036,24.7,37.4,21834.53,21144.871,good
41,Holstein,farm_beta,27,863.075,24.2,44.3,21345.618,20846.302,good
41,Holstein,farm_beta,28,863.085,21.4,60.1,21689.875,20818.992,good
41,Holstein,farm_beta,29,851.984,17.5,76.4,22182.04,21275.228,good
41,Holstein,farm_beta,30,843.926,21.6,65.8,22143.184,22639.634,good
41,Holstein,farm_beta,31,848.684,20.8,73.4,23102.723,22536.063,good
41,Holstein,farm_beta,32,844.671,18.3,42.1,20963.776,20962.957,good
41,Holstein,farm_beta,33,809.364,23.4,55.7,21575.725,20851.295,good
41,Holstein,farm_beta,34,780.409,15.3,52.7,20941.842,20262.653,good
41,Holstein,farm_beta,35,789.158,16.3,45.5,19455.32,20439.628,good
41,Holstein,farm_beta,36,763.834,23.7,65.6,22186.784,21483.273,good
41,Holstein,farm_beta,37,768.694,15.2,59.5,20788.737,20849.805,good
41,Holstein,farm_beta,38,758.401,18.1,37.9,20656.977,20536.089,good
41,Holstein,farm_beta,39,765.749,20.6,44.9,21183.768,20568.4,good
41,Holstein,farm_beta,40,754.463,21.4,46.0,20467.764,21153.115,good
41,Holstein,farm_beta,41,762.36,18.5,61.9,22123.876,20738.74,good
42,Holstein,farm_beta,0,1190.985,19.8,34.9,19889.501,21579.655,good
42,Holstein,farm_beta,1,1171.647,23.6,44.3,21002.678,22004.367,good
42,Holstein,farm_beta,2,1145.821,17.3,77.2,22591.938,23411.3,good
42,Holstein,farm_beta,3,1146.921,21.0,35.6,20458.903,21753.806,good
42,Holstein,farm_beta,4,1151.151,15.5,41.3,21530.401,20278.618,good
42,Holstein,farm_beta,5,1116.328,24.9,66.3,22584.127,22585.884,good
42,Holstein,farm_beta,6,1111.816,24.1,72.2,23549.081,23043.609,good
42,Holstein,farm_beta,7,1107.884,17.7,54.9,22419.067,20994.856,good
42,Holstein,farm_beta,8,1106.231,24.9,37.7,22068.352,20798.916,good
42,Holstein,farm_beta,9,1122.707,22.6,45.2,21582.972,20755.894,good
42,Holstein,farm_beta,10,1095.208,20.7,77.5,23263.129,23460.408,good
42,Holstein,farm_beta,11,1071.025,15.4,50.4,21667.12,20573.572,good
42,Holstein,farm_beta,12,1048.921,22.8,32.3,20412.431,20109.189,good
42,Holstein,farm_beta,13,1056.69,22.0,33.1,20430.195,20579.259,good
42,Holstein,farm_beta,14,1041.791,21.2,59.9,21894.373,21798.817,good
42,Holstein,farm_beta,15,1033.998,15.7,47.3,21596.952,21036.337,good
42,Holstein,farm_beta,16,1013.795,19.2,40.2,19907.664,20227.409,good
42,Holstein,farm_beta,17,1013.423,16.4,47.4,21406.794,20968.469,good
42,Holstein,farm_beta,18,997.302,21.5,31.8,20715.271,20679.486,good
42,Holstein,farm_beta,19,983.145,23.8,67.6,23191.517,23073.299,good
42,Holstein,farm_beta,20,952.9,23.4,61.5,23156.382,22537.41,good
42,Holstein,farm_beta,21,936.652,22.6,70.4,22361.655,23089.106,good
42,Holstein,farm_beta,22,912.537,20.6,65.1,22749.883,21595.167,good
42,Holstein,farm_beta,23,876.246,21.7,46.9,22161.042,21119.907,good
42,Holstein,farm_beta,24,846.79,20.2,50.8,21726.699,21357.493,good
42,Holstein,farm_beta,25,848.95,20.1,52.4,20412.879,21004.907,good
42,Holstein,farm_beta,26,827.007,16.9,66.6,20940.059,22012.388,good
42,Holstein,farm_beta,27,818.55,21.5,74.5,23264.561,22868.928,good
42,Holstein,farm_beta,28,824.858,21.7,44.2,20294.029,21785.724,good
42,Holstein,farm_beta,29,793.352,25.0,79.7,22524.087,22544.171,good
42,Holstein,farm_beta,30,793.866,23.5,54.1,21397.134,20935.361,good
42,Holstein,farm_beta,31,809.919,17.1,51.1,21693.15,21555.795,good
42,Holstein,farm_beta,32,803.51,24.4,50.3,22227.726,21132.903,good
42,Holstein,farm_beta,33,805.56,19.7,73.2,22416.433,22536.172,good
42,Holstein,farm_beta,34,792.16,22.9,53.7,22050.818,22428.465,good
42,Holstein,farm_beta,35,779.569,24.9,38.0,20127.499,20857.254,good
42,Holstein,farm_beta,36,771.157,17.4,47.5,21219.348,19698.019,good
42,Holstein,farm_beta,37,764.776,21.1,54.2,21047.034,21353.113,good
42,Holstein,farm_beta,38,764.618,19.1,54.0,21924.354,21218.256,good
42,Holstein,farm_beta,39,756.565,17.0,67.1,22380.045,22035.407,good
42,Holstein,farm_beta,40,756.123,21.2,30.4,19353.318,19487.842,good
42,Holstein,farm_beta,41,757.695,24.2,35.9,20043.343,21536.879,good
